sentence	label
퍼펙트 컨센트 레이션에 필수 잭슨 추가	0
나이아가라의 날씨는 어떻습니까	2
Goodrich Quality Theatres에서 영화 시간을 알려주세요.	6
Add track to my Digster Future Hits	0
내 Autumn Lounge 재생 목록에 ian north 추가	0
Anna Grigorjewna Semenowitsch를 전체 00s 목록에 넣습니다.	0
현재 읽고있는 책을 별점 0 개로 평가하고 싶습니다.	4
이 노래를 재생 목록 Trap Land에 넣어	0
TV 쇼 Tinker Bell과 NeverBeast의 전설을 어떻게 볼 수 있습니까?	5
Lynn & Wade Llp의 Entre Raices Y Antenas를 재생합니다.	3
내 재생 목록에 Tony McGuinness 추가하기 I Love My 90s Hip Hop	0
All Time Greatest Movie Songs라는 TV 시리즈를 찾으십시오.	5
마지막 집의 여관에서 나온 무용담 잎의 경우 등급 1을 부여합니다.	4
디저에서 20 대 아츠 미 사오리를 듣고 싶어요	3
Can I get the Butterfly Crush showings	6
What time is The Graduates of Malibu High playing at Cobb Theatres	6
Play the tune by Adam Yauch	3
주차장이있는 레스토랑에서 엘바와 코리나를위한 패스트 푸드 레스토랑 예약 해줘	1
where can i watch Willy Wonka & the Chocolate Factory	6
Book reservations at a restaurant for me and my ex husband in West Virginia	1
신시내티의 경찰 여성 검색	5
북동쪽 자정 기온은 어떻습니까	2
Chattahoochee River National Recreation Area에 8 개월 동안 눈보라가 올 것입니다	2
영화 시간을 알려주세요	6
Add  Michael Balzary to mujeres y hombres y fiesta	0
add this artist to my playlist named funtime	0
What will the weather be in Allenwood?	2
Take Me to Your Heaven이라는 TV 시리즈 보여줘	5
겁쟁이 로버트 포드 사가의 제시 제임스 암살을 찾을 수 있습니까?	5
I need a restaurant for a party of three	1
Bill Evans 음악을 틀어주세요.	3
디 왈리 패션 카페 2 인 예약	1
Eleanor Rigby a 3 등급	4
Gober에서 Slippery Noodle Inn을 예약하십시오.	1
스파 트리트먼트에 불가능은 아무것도 추가하지 않습니다	0
Will the sun be out close-by Admiralty Island National Monument?	2
find the movie Chaos Is Me	5
Play music by Paul Mccartney	3
Aruba, Allardt는 추울까요?	2
Spotify에서 60 년대 플레이	3
Experienced II : Embrace Tour 2013 Budokan의 예고편은 어디에서 볼 수 있습니까?	5
내 독립 음악 월요일 재생 목록에 BT의 트랙을 추가합니다.	0
40 년대 음악을 틀다	3
Play new melody by Kenji Ito on Itunes.	3
영화 'The Girl and the General'을 찾을 수 있나요?	5
2031 년 12 월 6 일에 칩을 제공하는 Pelican Bay의 레스토랑에서 9 인용 테이블이 필요합니다.	1
내 iTunes에서 Teyana Taylor의 Short And Sweet를 재생하십시오.	3
I love my neo soul 목록에 cordell mosson 추가	0
Lovex 음반이라는 사가를 찾으십시오.	5
What cinema is playing The Strongest Instinct now?	6
Find Reverence for me	5
그녀의 노래 목록에있는 1984 년 Google Music의 Monie Love 곡 재생	3
Spotify에서 Fadl Shaker를 열고 최신부터 시작하는 멜로디를 재생합니다.	3
Youtube에서 최고의 Sebastian Karlsson 멜로디 재생	3
213 일 후에 우루과이가 더 쌀쌀해 질까요?	2
지금 시작되는 동네에서 상영되는 애니메이션 영화의 영화 시간을보고 싶습니다.	6
Add this track to Duetos	0
이 사가에 1 점을주세요.	4
폭탄보다 더 큰 그림 찾기	5
내 This Is Earth, Wind & Fire 재생 목록에 Aprite le finestre 추가	0
my this is prince 재생 목록에 nyoil 추가	0
영화 스케줄을 알려주세요.	6
1 분 만에 시작되는 Rainbow Eyes를 상영하는 가장 가까운 영화관은 어디입니까?	6
이 아티스트를 gretchen의 Soul Revived 재생 목록에 추가	0
Mike Mccready의 50 년대 음악 재생	3
Is it chilly in FM	2
My Mellow Beats 재생 목록에 Beverley Knight 추가	0
지금부터 19 분 후에 영화 스케줄을 볼 수 있나요?	6
가까이에서 상영되는 영화에 대한 영화 일정이 필요합니다.	6
Show me the photograph Rock You Baby	5
2 인 파티 예약 해줘	1
tell me how Bellwood weather is	2
Lomax의 모험을 찾고 싶습니다.	5
Shannon 및 Pitcairn Islands의 오후 예보는 어떻습니까	2
Cabin Fever : Spring Fever 경기는 몇시입니까?	6
Play me something from the thirties by Candi Staton on Vimeo	3
Glenarden South Dakota에있는 레스토랑을 2 인용으로 예약하고 싶습니다.	1
What's the weather like in Big Delta	2
What movie schedules start at sunset?	6
I want to read the book The Lion Sleeps Tonight	5
book a restaurant this week for joni, wilda sanders and I in AL	1
movie times at Consolidated Theatres	6
01:19:00 AM에 가장 가까운 영화관에서 어떤 애니메이션 영화가 상영되는지 알려주세요.	6
Arsho의 상영 시간은 얼마입니까?	6
rate this book one for this stars judging	4
Valley View의 흐린 상태에 대한 Georgia 15:04에 대한 예보는 무엇입니까?	2
현재 위치의 일기 예보	2
8 인 파티를 위해 1 분 안에 도미니카 공화국의 레스토랑을 예약하세요	1
Itunes에서 Rocket Queen 플레이	3
이 교과서를 별 4 개로 평가하세요.	4
슬로베니아 성촉의 날 날씨는 어떻습니까	2
판도라에서 60 년대의 Mf Doom을 플레이하세요.	3
친구와 함께 파티에 앨범 추가	0
내 팝 통근 재생 목록에 bret mckenzie 추가	0
가장 가까운 영화관에서 어떤 영화를 상영하나요?	6
Play Dancing Through Life by Ronald Isley on spotify	3
Add seek & destroy to Sin Ti playlist	0
TV 쇼 The Angry Mob을 보여주세요.	5
The God Boy라는 TV 프로그램을 찾으십시오.	5
Book a table for 9 people for four pm in Johnson.	1
애니메이션 영화를위한 지역의 영화 일정	6
이 데이비드 콜 트랙을 내 Totally Stress Free에 추가	0
이 시리즈에 6 점 만점에 3 점을주십시오.	4
October Road라는 영화 찾기	5
Find a table somewhere for me and my step mother in Graniteville DE	1
Rabbit Brown의 Wayning Moments 앨범 재생	3
book french food for me and angeline at a restaurant	1
I want to hear something by Joe Dolce on Google Music	3
Glacier-National Park에서 추위와 추위를 예상 할 수 있습니까?	2
1959 년 로라 러브 송 연주	3
현지 영화 일정이 어떻게 되나요?	6
영화관에서 언제 대원 왕자를 볼 수 있나요?	6
워싱턴에있는 레스토랑에서 오후 4시 45 분에 테이블을 예약하세요.	1
지금부터 79 일 반 동안 몬세 라트에서 2 인용 최고의 스테이크 하우스를 예약하세요	1
이번 달 미주리 파인 클리프의 레스토랑을 예약하세요.	1
Soak Up The Sun 재생 목록에 da brat 트랙을 추가합니다.	0
can i have the local movie times	6
오후 2시에 여기 날씨	2
내 Catch 'Em All 재생 목록에 다른 트랙을 추가합니다.	0
Spaulding 모로코의 일기 예보는 무엇입니까	2
은하수의 기원이라는 쇼를 찾고 있어요	5
이 Candi Staton 아티스트를 Dancefloor Hits에 추가하세요.	0
Tropic of Capricorn two stars을 평가하세요.	4
Bloody Twilight는 몇시에 재생 되나요?	6
이 에세이에 별 3 개를 줘	4
Nationalpark Midongy du Sud의 오전 9시 일기 예보는 무엇입니까	2
18:28에 브라 세리 레스토랑을 예약하고 날개를 주문하세요.	1
현재 시리즈를 2로 평가	4
Clásica라는 내 재생 목록에 고백을 추가 할 수 있습니까?	0
내 팝 게임 재생 목록에 현재 앨범 추가	0
The Ultimate Revelations saga Four을 평가하세요.	4
영화관에서 자신있게 언급 됨	6
Add this artist to my grandes unplugged playlist	0
Tyke Tiler의 난류 기간을 3으로 평가하고 싶습니다.	4
내 주말 재생 목록에이 곡 추가	0
로드 아일랜드 박스 엘더에 안개가 끼겠습니까?	2
이 frederick knight 트랙을 자정 재생 목록에 넣어	0
내로드 트립 재생 목록에이 곡 추가	0
히트 앨범 The Politics of Dancing을 찾고 있습니다.	5
서비스 Lastfm을 사용하여 아티스트 ai kago의 음악 재생	3
Play Johnny Gimble	3
이 에세이가 4 점을받을 만하다고 말하고 싶습니다	4
add tune to my The Southern Highway Chronicles playlist	0
1984 년의 인기 트랙을 재생 해주세요.	3
블루스의 여성들에게 xiang xiang 트랙을 넣어	0
Is Love and Other Troubles playing	6
나와 Matilda, Deana와 함께 레스토랑 예약하기	1
어쿠스틱의 여성 재생 목록에 Stu Phillips를 넣으십시오.	0
지금 모리타니 Wetumpka는 더 따뜻합니까?	2
Is it warm in Vallecito	2
dschiwan gasparjan을 Cool Down 재생 목록에 넣으십시오.	0
이 트랙을 letha의 사인 된 xoxo 플레이리스트에 넣어주세요	0
라 자라 1 단계 예약 예약	1
I want to book a spot at the local food court	1
show movie times	6
여기서 습할 때 알려주세요	2
현재 교과서를 5 점 평가	4
화학이라는 소설 찾기-유럽 저널	5
Real World를 6 점 만점에 4 점으로 평가하세요.	4
Slacker에서 Mike Scott의 Kim Wilde 재생	3
Reager MP에서 좋을까요?	2
Add the Nastya Kamenskih song to my The Martin Garrix Show playlist.	0
과테말라 예보	2
Rolf Harris의 1985 년 음악 재생	3
영화관에서 1 분 안에 The Wash가 상영되고 있습니까?	6
이 책에 대해 0 점	4
뉴욕에서 멀리 떨어진 Blue Ribbon Barbecue에 10 인 파티 예약이 필요합니다.	1
show the movie schedules	6
뷰익에서 평가 8 0 6 중	4
오전 11시에 Fort Pulaski National Monument에 눈보라가 내릴 것입니다	2
내 WHM 목록에 gregory douglass 추가	0
The High Deeds of Finn MacCool을 6 점 중 1 점으로 평가하세요.	4
사우스 타운의 창의력을 발휘하다	5
I want to see the TV series A State of Mind	5
Rate The Seventh Decade two of 6 points	4
Leonard Harrison State Park가 점점 추워지고 있습니까?	2
play Closer to the Sun album	5
put artist Serenata onto my Massive Soca Hits list	0
Ian Stuart Donaldson을 캐나다 국가에 추가	0
The Lonergan Review라는 제목의 TV 프로그램을 찾고 있습니다.	5
Pauls Crossroads의 카페테리아에서 1 인 좌석을 확보 할 수 있습니까?	1
높은 평가를받은 아프가니스탄 레스토랑에 자리 예약	1
지금 Meadow Vale의 레스토랑 8 인용 테이블 예약	1
Pacific Theatres에는 1 분 안에 시작되는 애니메이션 영화가 있나요?	6
내 십대 파티에 The Hellacopters 싱글 추가	0
이 앨범을 Café, Libros라는 내 재생 목록에 추가	0
Play Maggot Brain by Albano Carrisi	3
Is it going to get hotter at the Halfbreed Lake National Wildlife Refuge	2
Add a song to in residence metal hammer episode 6	0
WxHexEditor를 찾습니다.	5
현재 소설 별 6 개 중 4 개 평가	4
이 노래로 세탁 재생 목록에 추가	0
Rajinikanth : The Definitive Biography 별 6 개 중 1 개를 평가하세요.	4
find movie times	6
현재 에세이 평가 0/6	4
3 개의 환상적인 춤을 찾아보세요	5
Show me movie times	6
Play a top symphony sort form 1959 by Stuart Garrard.	3
Cinemark 극장에서 Good Night, Good Luck 찾기	6
I want to move this album to the selektor playlist	0
Add song to my pure rock & roll	0
아이 하트에서 스윙 음악을 듣고 싶어	3
미네소타의 일기 예보는 어떻습니까	2
The Paper Men에게 6 점 만점에 0 점 제공	4
Engadine에서 지금 더 추울 지 말해봐	2
이웃에서 상영되는 영화	6
Add angela au to the playlist radar latino	0
이전 에세이 6 점 중 4 점 평가	4
Find a game called Dynamite Warrior.	5
사랑의 눈으로보기 5 점	4
Can you add something by Gregori Chad Petree to the playlist digster soul classics	0
Vinnie Roslin의 Divine 플레이	3
풀 바에서 테이블 예약	1
Book a reservation for 1 on march 17	1
미시간의 정통 좋은 금요일과 가까이에 더울까요?	2
내 This Is Luis Fonsi 재생 목록에 steve freund의 내용을 추가해주세요.	0
영화관에서 Dirty Laundry를보고 싶어	6
Play music on Groove Shark.	3
I need a table for six near the Russia bistro that has wifi	1
Crossroad Blues를 재생합니다.	3
내 수면 소리 재생 목록에 자식 새끼 추가	0
How to get saga Stronda Style	5
Colin Blunstone의 멜로디 연주	3
add als het om de liefde gaat to my this is handel playlist	0
rate this essay four out of 6	4
play Clifford Brown All Stars by Michael Balzary	3
해당 지역의 영화 상영 일정은 어떻게 되나요?	6
1954 년부터 Charlie Adams의 음악 재생	3
rate the book English Grammar In Use a five	4
Show me the novel All I Need to Know	5
TV 쇼 Kamen Rider OOO Wonderful : The Shogun and the 21 Core Medal이 어디에서나 스트리밍됩니까?	5
이 소설을 5 점 평가	4
I Want to Take You Higher the Game을 찾도록 도와주세요.	5
한 처녀가 너무 많으면 2 점을 줘	4
나는 The Lady of the Rivers 0 별을 줄 것입니다.	4
Let's play the album Handover on Deezer	3
Dovre-Nationalpark의 일기 예보보기	2
별 6 개 중 0 개로 가장 긴 날을 평가하세요.	4
이 곡을 나이트 아웃 재생 목록에 추가 할 수 있습니까?	0
Batman : The Return of Bruce Wayne이라는 비디오 게임을 찾으십시오.	5
Last Fm에서 Peter Murphy의 30 년대 노래를 재생 해주세요	3
Lastfm의 Spotify에서 상위 100 개 인디 트랙 재생	3
Maltio Strict Nature Reserve에 대한 예보는 어떻습니까?	2
40 년대의 아리프 음악을 틀어보세요.	3
play Yusef Lateef songs from the fifties	3
기니 여행 중에 카페 테이블을 찾아주세요.	1
YouTube에서 Grandmaster Flash & The Furious Five의 무언가를 재생하십시오.	3
Cut the Rope 찾기	5
show me the schedule of A Man, a Woman, and a Bank in nearest Neighborhood Cinema Group	6
애리조나 주 5시에있는 펍에서 6 인 파티 예약을 해주세요.	1
Regal Entertainment Group 플레이 화해 할 수없는 차이는 몇시입니까?	6
7 월 크로아티아의 일기 예보는 어떻습니까. 25 일	2
Play some music by Mark Heard.	3
